,date,recm,rec_price,trgt_price
0,"04 Mar, 2021",BUY,Reco Price 139.10,Target Price 170
1,"24 Feb, 2021",BUY,Reco Price 122.20,Target Price 150
2,"12 Feb, 2021",HOLD,Reco Price 92.10,Target Price 90
3,"11 Feb, 2021",BUY,Reco Price 87.75,Target Price 110
