,date,recm,rec_price,trgt_price
0,"23 Feb, 2021",BUY,Reco Price 333.25,Target Price 360
1,"15 Feb, 2021",HOLD,Reco Price 291.60,Target Price 309
2,"10 Feb, 2021",BUY,Reco Price 279.35,Target Price 305
3,"04 Feb, 2021",BUY,Reco Price 261.90,Target Price 305
