,date,recm,rec_price,trgt_price
0,"16 Apr, 2021",HOLD,Reco Price 469.25,Target Price 530
1,"05 Mar, 2021",BUY,Reco Price 420.40,Target Price 474
2,"05 Mar, 2021",HOLD,Reco Price 420.40,Target Price 450
3,"04 Mar, 2021",NEUTRAL,Reco Price 438.85,Target Price 450
4,"04 Mar, 2021",BUY,Reco Price 438.85,Target Price 510
5,"14 Jan, 2021",BUY,Reco Price 454.45,Target Price 493
