,date,recm,rec_price,trgt_price
0,"01 May, 2021",BUY,Reco Price 1841.70,Target Price 2250
1,"03 Feb, 2021",BUY,Reco Price 1799.05,Target Price 2208
2,"02 Feb, 2021",BUY,Reco Price 1746.15,Target Price 2030
