,date,recm,rec_price,trgt_price
0,"29 Apr, 2021",HOLD,Reco Price 88.75,Target Price 400
1,"03 Feb, 2021",HOLD,Reco Price 101.90,Target Price 105
2,"02 Feb, 2021",BUY,Reco Price 98.80,Target Price 115
3,"02 Feb, 2021",BUY,Reco Price 98.80,Target Price 124
4,"30 Jan, 2021",BUY,Reco Price 93.30,Target Price 142
5,"22 Jan, 2021",HOLD,Reco Price 95.65,Target Price 450
