,date,recm,rec_price,trgt_price
0,"18 Feb, 2021",BUY,Reco Price 611.95,Target Price 688
1,"28 Jan, 2021",BUY,Reco Price 528.65,Target Price 620
2,"28 Jan, 2021",NEUTRAL,Reco Price 528.65,Target Price 585
3,"04 Dec, 2020",BUY,Reco Price 497.90,Target Price 570
