,date,recm,rec_price,trgt_price
0,"23 Mar, 2021",BUY,Reco Price 533.10,Target Price 645
1,"15 Mar, 2021",BUY,Reco Price 490.20,Target Price 580
2,"29 Jan, 2021",BUY,Reco Price 464.15,Target Price 586
3,"29 Jan, 2021",BUY,Reco Price 464.15,Target Price 540
4,"15 Dec, 2020",BUY,Reco Price 448.85,Target Price 540
