,date,recm,rec_price,trgt_price
0,"22 Feb, 2021",REDUCE,Reco Price 124.85,Target Price 2500
1,"22 Feb, 2021",HOLD,Reco Price 124.85,Target Price 120
2,"20 Feb, 2021",BUY,Reco Price 127.10,Target Price 308
3,"19 Feb, 2021",BUY,Reco Price 127.10,Target Price 1577
4,"17 Feb, 2021",BUY,Reco Price 134.40,Target Price 375
5,"16 Feb, 2021",BUY,Reco Price 121.85,Target Price 536
