,date,recm,rec_price,trgt_price
0,"08 Apr, 2021",BUY,Reco Price 758.45,Target Price 1030
1,"03 Feb, 2021",BUY,Reco Price 784.25,Target Price 1071
2,"02 Feb, 2021",BUY,Reco Price 789.10,Target Price 1000
3,"02 Feb, 2021",BUY,Reco Price 789.10,Target Price 910
