,date,recm,rec_price,trgt_price
0,"13 Mar, 2021",BUY,Reco Price 295.35,Target Price 350
1,"04 Feb, 2021",BUY,Reco Price 282.90,Target Price 335
2,"29 Jan, 2021",ACCUMULATE,Reco Price 253.45,Target Price 290
3,"14 Jan, 2021",ACCUMULATE,Reco Price 226.35,Target Price 270
