,date,recm,rec_price,trgt_price
0,"04 Mar, 2021",BUY,Reco Price 1386.95,Target Price 1750
1,"10 Feb, 2021",BUY,Reco Price 1482.75,Target Price 1662
2,"05 Jan, 2021",BUY,Reco Price 1416.90,Target Price 1575
3,"28 Dec, 2020",BUY,Reco Price 1267.35,Target Price 1478
