,date,recm,rec_price,trgt_price
0,"23 Mar, 2021",BUY,Reco Price 2732.00,Target Price 3100
1,"13 Jan, 2021",BUY,Reco Price 2376.40,Target Price 2850
2,"05 Jan, 2021",BUY,Reco Price 1957.65,Target Price 2315
