,date,recm,rec_price,trgt_price
0,"26 Mar, 2021",BUY,Reco Price 467.50,Target Price 360
1,"11 Feb, 2021",BUY,Reco Price 455.45,Target Price 355
2,"10 Feb, 2021",BUY,Reco Price 456.15,Target Price 340
3,"07 Jan, 2021",BUY,Reco Price 416.30,Target Price 295
4,"16 Dec, 2020",BUY,Reco Price 396.60,Target Price 250
