,date,recm,rec_price,trgt_price
0,"30 Apr, 2021",HOLD,Reco Price 271.55,Target Price 275
1,"26 Feb, 2021",BUY,Reco Price 307.30,Target Price 400
2,"05 Feb, 2021",HOLD,Reco Price 330.60,Target Price 350
3,"04 Feb, 2021",BUY,Reco Price 329.85,Target Price 400
4,"04 Feb, 2021",BUY,Reco Price 329.85,Target Price 397
