,date,recm,rec_price,trgt_price
0,"28 Jan, 2021",HOLD,Reco Price 2346.75,Target Price 2820
1,"27 Jan, 2021",BUY,Reco Price 2480.30,Target Price 3000
2,"27 Jan, 2021",BUY,Reco Price 2480.30,Target Price 3115
3,"18 Dec, 2020",BUY,Reco Price 2620.85,Target Price 3000
4,"18 Dec, 2020",BUY,Reco Price 2620.85,Target Price 2742
5,"17 Dec, 2020",BUY,Reco Price 2561.15,Target Price 3040
