,date,recm,rec_price,trgt_price
0,"16 Feb, 2021",BUY,Reco Price 371.15,Target Price 490
1,"16 Feb, 2021",BUY,Reco Price 371.15,Target Price 536
2,"15 Feb, 2021",BUY,Reco Price 369.20,Target Price 450
3,"15 Feb, 2021",BUY,Reco Price 369.20,Target Price 485
4,"22 Dec, 2020",BUY,Reco Price 297.05,Target Price 437
