,date,recm,rec_price,trgt_price
0,"04 May, 2021",BUY,Reco Price 1000.55,Target Price 1200
1,"17 Feb, 2021",HOLD,Reco Price 944.95,Target Price 965
2,"16 Feb, 2021",BUY,Reco Price 901.45,Target Price 1030
3,"03 Jan, 2021",BUY,Reco Price 908.60,Target Price 1100
