,date,recm,rec_price,trgt_price
0,"14 Feb, 2021",HOLD,Reco Price 242.10,Target Price 275
1,"12 Feb, 2021",ACCUMULATE,Reco Price 242.10,Target Price 283
2,"12 Feb, 2021",BUY,Reco Price 242.10,Target Price 300
3,"23 Dec, 2020",BUY,Reco Price 249.15,Target Price 300
4,"19 Nov, 2020",BUY,Reco Price 253.80,Target Price 335
