,date,recm,rec_price,trgt_price
0,"29 Jan, 2021",REDUCE,Reco Price 7207.95,Target Price 7000
1,"29 Jan, 2021",BUY,Reco Price 7207.95,Target Price 9000
2,"28 Jan, 2021",BUY,Reco Price 7586.25,Target Price 9000
3,"28 Jan, 2021",BUY,Reco Price 7586.25,Target Price 8428
4,"28 Jan, 2021",BUY,Reco Price 7586.25,Target Price 9000
5,"12 Jan, 2021",BUY,Reco Price 8183.80,Target Price 9000
