,date,recm,rec_price,trgt_price
0,"01 Mar, 2021",BUY,Reco Price 328.10,Target Price 375
1,"01 Mar, 2021",REDUCE,Reco Price 328.10,Target Price 255
2,"28 Feb, 2021",BUY,Reco Price 323.00,Target Price 375
3,"27 Feb, 2021",BUY,Reco Price 323.00,Target Price 400
4,"26 Feb, 2021",BUY,Reco Price 323.00,Target Price 365
5,"23 Feb, 2021",BUY,Reco Price 324.10,Target Price 350
