,date,recm,rec_price,trgt_price
0,"07 Feb, 2021",-,Reco Price 244.75,Target Price 300
1,"06 Feb, 2021",BUY,Reco Price 244.75,Target Price 311
2,"05 Feb, 2021",BUY,Reco Price 244.75,Target Price 349
3,"05 Feb, 2021",BUY,Reco Price 244.75,Target Price 295
