,date,recm,rec_price,trgt_price
0,"17 Feb, 2021",BUY,Reco Price 2164.65,Target Price 2524
1,"28 Jan, 2021",HOLD,Reco Price 2303.60,Target Price 2600
2,"28 Jan, 2021",REDUCE,Reco Price 2303.60,Target Price 2315
3,"27 Jan, 2021",BUY,Reco Price 2390.75,Target Price 2790
4,"27 Jan, 2021",BUY,Reco Price 2390.75,Target Price 2502
5,"27 Jan, 2021",REDUCE,Reco Price 2390.75,Target Price 2535
