,date,recm,rec_price,trgt_price
0,"18 Apr, 2021",BUY,Reco Price 2573.55,Target Price 1700
1,"22 Feb, 2021",REDUCE,Reco Price 2652.30,Target Price 2500
2,"20 Feb, 2021",BUY,Reco Price 2735.45,Target Price 308
3,"16 Feb, 2021",BUY,Reco Price 2856.55,Target Price 600
4,"16 Feb, 2021",BUY,Reco Price 2856.55,Target Price 388
5,"16 Feb, 2021",BUY,Reco Price 2856.55,Target Price 536
