,date,recm,rec_price,trgt_price
0,"02 Mar, 2021",BUY,Reco Price 151.45,Target Price 190
1,"31 Jan, 2021",BUY,Reco Price 130.30,Target Price 150
2,"28 Jan, 2021",BUY,Reco Price 131.25,Target Price 152
3,"07 Jan, 2021",BUY,Reco Price 131.70,Target Price 170
4,"01 Jan, 2021",BUY,Reco Price 126.40,Target Price 152
5,"19 Nov, 2020",BUY,Reco Price 103.10,Target Price 135
