,date,recm,rec_price,trgt_price
0,"27 Jan, 2021",BUY,Reco Price 1359.75,Target Price 1640
1,"26 Jan, 2021",BUY,Reco Price 1361.45,Target Price 1526
2,"25 Jan, 2021",BUY,Reco Price 1361.45,Target Price 1584
3,"25 Jan, 2021",BUY,Reco Price 1361.45,Target Price 1680
4,"25 Jan, 2021",BUY,Reco Price 1361.45,Target Price 1550
5,"21 Jan, 2021",NEUTRAL,Reco Price 1370.00,Target Price 3780
