,date,recm,rec_price,trgt_price
0,"29 Apr, 2021",HOLD,Reco Price 307.10,Target Price 340
1,"21 Jan, 2021",HOLD,Reco Price 283.20,Target Price 290
2,"21 Jan, 2021",REDUCE,Reco Price 283.20,Target Price 260
3,"20 Jan, 2021",NEUTRAL,Reco Price 296.45,Target Price 268
