,date,recm,rec_price,trgt_price
0,"21 Jan, 2021",BUY,Reco Price 76.15,Target Price 92
1,"21 Jan, 2021",ACCUMULATE,Reco Price 76.15,Target Price 90
2,"20 Jan, 2021",BUY,Reco Price 77.30,Target Price 95
3,"20 Jan, 2021",ACCUMULATE,Reco Price 77.30,Target Price 88
4,"14 Dec, 2020",BUY,Reco Price 68.45,Target Price 85
