,date,recm,rec_price,trgt_price
0,"17 Feb, 2021",BUY,Reco Price 217.65,Target Price 265
1,"12 Feb, 2021",BUY,Reco Price 217.45,Target Price 245
2,"11 Feb, 2021",BUY,Reco Price 226.45,Target Price 265
3,"11 Feb, 2021",BUY,Reco Price 226.45,Target Price 254
