,date,recm,rec_price,trgt_price
0,"11 Feb, 2021",BUY,Reco Price 1524.15,Target Price 1830
1,"10 Feb, 2021",BUY,Reco Price 1563.30,Target Price 1710
2,"10 Feb, 2021",BUY,Reco Price 1563.30,Target Price 1798
3,"08 Jan, 2021",BUY,Reco Price 1549.20,Target Price 1710
