,date,recm,rec_price,trgt_price
0,"17 Feb, 2021",BUY,Reco Price 296.30,Target Price 375
1,"17 Feb, 2021",BUY,Reco Price 296.30,Target Price 400
2,"17 Feb, 2021",BUY,Reco Price 296.30,Target Price 430
3,"11 Feb, 2021",BUY,Reco Price 258.80,Target Price 330
4,"11 Jan, 2021",BUY,Reco Price 261.25,Target Price 330
