,date,recm,rec_price,trgt_price
0,"22 Jan, 2021",BUY,Reco Price 5406.30,Target Price 6760
1,"22 Jan, 2021",BUY,Reco Price 5406.30,Target Price 315
2,"08 Jan, 2021",BUY,Reco Price 5893.50,Target Price 6760
