,date,recm,rec_price,trgt_price
0,"02 Mar, 2021",BUY,Reco Price 1496.05,Target Price 1900
1,"06 Feb, 2021",BUY,Reco Price 1238.85,Target Price 1480
2,"06 Feb, 2021",BUY,Reco Price 1238.85,Target Price 200
3,"06 Feb, 2021",BUY,Reco Price 1238.85,Target Price 1470
4,"06 Feb, 2021",BUY,Reco Price 1238.85,Target Price 1650
5,"02 Feb, 2021",BUY,Reco Price 1259.75,Target Price 1495
