,date,recm,rec_price,trgt_price
0,"10 Feb, 2021",ACCUMULATE,Reco Price 1569.50,Target Price 1697
1,"10 Feb, 2021",BUY,Reco Price 1569.50,Target Price 1765
2,"31 Dec, 2020",HOLD,Reco Price 1578.85,Target Price 1685
3,"08 Dec, 2020",BUY,Reco Price 1563.45,Target Price 1765
