,date,recm,rec_price,trgt_price
0,"26 Mar, 2021",BUY,Reco Price 303.00,Target Price 360
1,"11 Feb, 2021",BUY,Reco Price 299.90,Target Price 355
2,"10 Feb, 2021",BUY,Reco Price 292.65,Target Price 340
3,"07 Jan, 2021",BUY,Reco Price 245.80,Target Price 295
4,"16 Dec, 2020",BUY,Reco Price 227.50,Target Price 250
