,date,recm,rec_price,trgt_price
0,"09 Mar, 2021",BUY,Reco Price 857.00,Target Price 1030
1,"22 Feb, 2021",BUY,Reco Price 765.85,Target Price 917
2,"01 Feb, 2021",BUY,Reco Price 730.40,Target Price 810
3,"29 Jan, 2021",HOLD,Reco Price 666.55,Target Price 546
4,"29 Jan, 2021",BUY,Reco Price 666.55,Target Price 765
5,"10 Dec, 2020",BUY,Reco Price 581.80,Target Price 690
