,date,recm,rec_price,trgt_price
0,"31 Jan, 2021",BUY,Reco Price 506.30,Target Price 605
1,"29 Jan, 2021",BUY,Reco Price 506.30,Target Price 615
2,"29 Jan, 2021",BUY,Reco Price 506.30,Target Price 621
