,date,recm,rec_price,trgt_price
0,"30 Apr, 2021",BUY,Reco Price 3831.25,Target Price 4500
1,"18 Mar, 2021",NEUTRAL,Reco Price 3663.45,Target Price 3875
2,"03 Mar, 2021",BUY,Reco Price 3899.90,Target Price 4589
3,"18 Feb, 2021",BUY,Reco Price 4112.60,Target Price 4589
4,"23 Jan, 2021",BUY,Reco Price 4094.10,Target Price 4500
5,"21 Jan, 2021",REDUCE,Reco Price 3706.60,Target Price 3852
