,date,recm,rec_price,trgt_price
0,"18 Apr, 2021",BUY,Reco Price 1428.45,Target Price 1700
1,"19 Jan, 2021",ACCUMULATE,Reco Price 1503.40,Target Price 1671
2,"18 Jan, 2021",ACCUMULATE,Reco Price 1483.20,Target Price 1647
3,"17 Jan, 2021",BUY,Reco Price 1466.35,Target Price 1690
4,"17 Jan, 2021",BUY,Reco Price 1466.35,Target Price 1720
5,"16 Jan, 2021",BUY,Reco Price 1466.35,Target Price 1870
