,date,recm,rec_price,trgt_price
0,"16 Mar, 2021",BUY,Reco Price 331.20,Target Price 475
1,"29 Jan, 2021",BUY,Reco Price 337.15,Target Price 460
2,"28 Jan, 2021",BUY,Reco Price 353.55,Target Price 475
3,"28 Jan, 2021",BUY,Reco Price 353.55,Target Price 460
4,"06 Jan, 2021",BUY,Reco Price 357.65,Target Price 475
