,date,recm,rec_price,trgt_price
0,"05 May, 2021",BUY,Reco Price 130.00,Target Price 1055
1,"04 May, 2021",BUY,Reco Price 129.25,Target Price 1200
2,"04 May, 2021",BUY,Reco Price 129.25,Target Price 150
3,"04 May, 2021",BUY,Reco Price 129.25,Target Price 2040
4,"04 May, 2021",BUY,Reco Price 129.25,Target Price 1100
5,"04 May, 2021",HOLD,Reco Price 129.25,Target Price 2390
