,date,recm,rec_price,trgt_price
0,"29 Apr, 2021",HOLD,Reco Price 393.95,Target Price 400
1,"22 Jan, 2021",HOLD,Reco Price 393.80,Target Price 450
2,"22 Jan, 2021",BUY,Reco Price 393.80,Target Price 470
3,"22 Jan, 2021",NEUTRAL,Reco Price 393.80,Target Price 385
4,"28 Dec, 2020",BUY,Reco Price 465.80,Target Price 520
