,date,recm,rec_price,trgt_price
0,"15 Mar, 2021",BUY,Reco Price 701.15,Target Price 850
1,"29 Jan, 2021",BUY,Reco Price 580.45,Target Price 715
2,"29 Jan, 2021",BUY,Reco Price 580.45,Target Price 745
