,date,recm,rec_price,trgt_price
0,"18 Feb, 2021",BUY,Reco Price 479.20,Target Price 610
1,"16 Feb, 2021",HOLD,Reco Price 469.75,Target Price 475
2,"31 Jan, 2021",BUY,Reco Price 395.80,Target Price 520
3,"30 Jan, 2021",HOLD,Reco Price 395.80,Target Price 420
4,"29 Jan, 2021",BUY,Reco Price 395.80,Target Price 450
5,"18 Dec, 2020",BUY,Reco Price 370.55,Target Price 440
