,date,recm,rec_price,trgt_price
0,"25 Feb, 2021",BUY,Reco Price 621.05,Target Price 723
1,"14 Feb, 2021",HOLD,Reco Price 638.40,Target Price 670
2,"13 Feb, 2021",ACCUMULATE,Reco Price 638.40,Target Price 725
3,"24 Dec, 2020",HOLD,Reco Price 526.75,Target Price 510
