,date,recm,rec_price,trgt_price
0,"11 Jan, 2021",BUY,Reco Price 3175.05,Target Price 3586
1,"11 Jan, 2021",HOLD,Reco Price 3175.05,Target Price 3337
2,"09 Jan, 2021",NEUTRAL,Reco Price 3120.35,Target Price 3175
3,"09 Jan, 2021",BUY,Reco Price 3120.35,Target Price 3600
4,"09 Jan, 2021",HOLD,Reco Price 3120.35,Target Price 3150
5,"08 Jan, 2021",BUY,Reco Price 3120.35,Target Price 3590
