,date,recm,rec_price,trgt_price
0,"05 Feb, 2021",BUY,Reco Price 1576.00,Target Price 1902
1,"28 Jan, 2021",BUY,Reco Price 1556.15,Target Price 1740
2,"25 Jan, 2021",BUY,Reco Price 1592.50,Target Price 1719
3,"22 Jan, 2021",ACCUMULATE,Reco Price 1600.70,Target Price 1720
