,date,recm,rec_price,trgt_price
0,"06 Apr, 2021",BUY,Reco Price 3729.36,Target Price 4575
1,"25 Feb, 2021",BUY,Reco Price 3405.60,Target Price 4200
2,"23 Feb, 2021",BUY,Reco Price 3337.00,Target Price 4120
3,"08 Feb, 2021",BUY,Reco Price 3472.90,Target Price 4200
4,"08 Feb, 2021",BUY,Reco Price 3472.90,Target Price 4280
