,date,recm,rec_price,trgt_price
0,"25 Feb, 2021",BUY,Reco Price 107.95,Target Price 141
1,"05 Feb, 2021",HOLD,Reco Price 99.65,Target Price 105
2,"04 Feb, 2021",BUY,Reco Price 99.05,Target Price 145
3,"04 Feb, 2021",BUY,Reco Price 99.05,Target Price 140
4,"17 Dec, 2020",BUY,Reco Price 104.40,Target Price 140
