,date,recm,rec_price,trgt_price
0,"15 Feb, 2021",BUY,Reco Price 835.05,Target Price 982
1,"14 Feb, 2021",BUY,Reco Price 816.75,Target Price 950
2,"02 Dec, 2020",BUY,Reco Price 768.00,Target Price 795
