,date,recm,rec_price,trgt_price
0,"23 Feb, 2021",BUY,Reco Price 3093.70,Target Price 3716
1,"03 Feb, 2021",BUY,Reco Price 2741.85,Target Price 3025
2,"01 Feb, 2021",BUY,Reco Price 2621.25,Target Price 3170
3,"06 Jan, 2021",BUY,Reco Price 2629.60,Target Price 3170
4,"30 Dec, 2020",BUY,Reco Price 2378.80,Target Price 2830
5,"24 Dec, 2020",BUY,Reco Price 2342.10,Target Price 3012
