,date,recm,rec_price,trgt_price
0,"19 Feb, 2021",BUY,Reco Price 174.35,Target Price 210
1,"19 Jan, 2021",BUY,Reco Price 117.50,Target Price 150
2,"19 Jan, 2021",BUY,Reco Price 117.50,Target Price 150
