,date,recm,rec_price,trgt_price
0,"16 Feb, 2021",HOLD,Reco Price 213.40,Target Price 225
1,"14 Feb, 2021",BUY,Reco Price 197.25,Target Price 247
2,"23 Nov, 2020",BUY,Reco Price 146.75,Target Price 165
3,"23 Nov, 2020",HOLD,Reco Price 146.75,Target Price 150
