,date,recm,rec_price,trgt_price
0,"04 May, 2021",HOLD,Reco Price 2130.75,Target Price 2390
1,"19 Feb, 2021",BUY,Reco Price 1971.05,Target Price 2330
2,"27 Jan, 2021",BUY,Reco Price 1781.30,Target Price 2010
3,"27 Jan, 2021",REDUCE,Reco Price 1781.30,Target Price 1775
4,"25 Jan, 2021",BUY,Reco Price 1731.65,Target Price 2020
