,date,recm,rec_price,trgt_price
0,"19 Feb, 2021",BUY,Reco Price 1336.50,Target Price 1577
1,"03 Feb, 2021",HOLD,Reco Price 1383.80,Target Price 1500
2,"29 Jan, 2021",REDUCE,Reco Price 1205.50,Target Price 1368
3,"05 Jan, 2021",BUY,Reco Price 1313.35,Target Price 1610
