,date,recm,rec_price,trgt_price
0,"09 Mar, 2021",BUY,Reco Price 149.00,Target Price 175
1,"12 Feb, 2021",HOLD,Reco Price 132.90,Target Price 150
2,"11 Feb, 2021",ACCUMULATE,Reco Price 136.40,Target Price 157
3,"10 Feb, 2021",BUY,Reco Price 133.55,Target Price 155
4,"02 Dec, 2020",BUY,Reco Price 116.65,Target Price 140
5,"18 Nov, 2020",BUY,Reco Price 93.95,Target Price 108
