,date,recm,rec_price,trgt_price
0,"02 Feb, 2021",BUY,Reco Price 737.35,Target Price 953
1,"02 Feb, 2021",BUY,Reco Price 737.35,Target Price 910
2,"28 Dec, 2020",BUY,Reco Price 815.35,Target Price 890
