,date,recm,rec_price,trgt_price
0,"01 May, 2021",BUY,Reco Price 411.65,Target Price 490
1,"28 Feb, 2021",ACCUMULATE,Reco Price 397.20,Target Price 440
2,"29 Jan, 2021",BUY,Reco Price 415.40,Target Price 490
3,"28 Jan, 2021",ACCUMULATE,Reco Price 411.90,Target Price 440
4,"28 Jan, 2021",BUY,Reco Price 411.90,Target Price 477
5,"28 Jan, 2021",BUY,Reco Price 411.90,Target Price 490
