,date,recm,rec_price,trgt_price
0,"06 Feb, 2021",BUY,Reco Price 466.80,Target Price 555
1,"05 Feb, 2021",BUY,Reco Price 466.80,Target Price 560
2,"05 Feb, 2021",BUY,Reco Price 466.80,Target Price 561
