,date,recm,rec_price,trgt_price
0,"18 Mar, 2021",BUY,Reco Price 996.15,Target Price 1150
1,"01 Mar, 2021",BUY,Reco Price 918.60,Target Price 1100
2,"01 Feb, 2021",BUY,Reco Price 941.55,Target Price 1138
3,"01 Feb, 2021",BUY,Reco Price 941.55,Target Price 1110
4,"30 Jan, 2021",NEUTRAL,Reco Price 961.65,Target Price 1095
5,"30 Jan, 2021",BUY,Reco Price 961.65,Target Price 1120
