,date,transc,name,qty,price,traded_pc
0,"24 Mar, 2017",Purchase,SHRENO LIMITED,Qty 530000,Price 602,% Traded 0.27
1,"24 Mar, 2017",Purchase,SIERRA INVESTMENTS LIMITED,Qty 170000,Price 602,% Traded 0.09
2,"24 Mar, 2017",Sell,VIRAMYA PACKLIGHT LLP,Qty 530000,Price 602,% Traded 0.27
3,"24 Mar, 2017",Sell,VIRAMYA PACKLIGHT LLP,Qty 170000,Price 602,% Traded 0.09
4,"23 Mar, 2017",Purchase,SHRENO LIMITED,Qty 1000000,Price 595,% Traded 0.51
5,"23 Mar, 2017",Sell,VIRAMYA PACKLIGHT LLP,Qty 1000000,Price 595,% Traded 0.51
6,"22 Mar, 2017",Purchase,SHRENO LIMITED,Qty 800000,Price 597,% Traded 0.41
7,"22 Mar, 2017",Sell,VIRAMYA PACKLIGHT LLP,Qty 800000,Price 597,% Traded 0.41
