,date,transc,name,qty,price,traded_pc
0,"04 Aug, 2020",Purchase,BOFA SECURITIES EUROPE SA,Qty 1588400,Price 100,% Traded 0.07
1,"04 Aug, 2020",Sell,MERRILL LYNCH MARKETS SINGAPORE PTE. LTD.,Qty 1588400,Price 100,% Traded 0.07
