,date,transc,name,qty,price,traded_pc
0,"19 Mar, 2019",Purchase,GUJARAT STATE FINANCIAL SERVICES LTD,Qty 130594,Price 3317.6,% Traded 0.44
1,"19 Mar, 2019",Sell,GUJARAT STATE INVESTMENTS LIMITED,Qty 130594,Price 3317.6,% Traded 0.44
