,date,transc,name,qty,price,traded_pc
0,"23 Mar, 2020",Purchase,BASF SE,Qty 1896061,Price 1125.35,% Traded 4.38
1,"23 Mar, 2020",Sell,BASF CONSTRUCTION SOLUTIONS GMBH,Qty 1896061,Price 1125.35,% Traded 4.38
2,"04 Jun, 2018",Purchase,AL MEHWAR COMMERCIAL INVSTMENTS LLC WHITING,Qty 57765,Price 2007,% Traded 0.13
3,"04 Jun, 2018",Sell,ABU DHABI INVESTMENT COUNCIL WHITING,Qty 57765,Price 2007,% Traded 0.13
