,date,transc,name,qty,price,traded_pc
0,"23 Aug, 2007",Purchase,UBS SECU ASIA LTD AC SWISS FINANCE CORPORATION MAURITIUS LTD,Qty 6921400,Price 48.25,% Traded 0.11
1,"23 Aug, 2007",Sell,CITIGROUP GLOBAL MARKETS MAURITIUS PVT LTD,Qty 6921400,Price 48.25,% Traded 0.11
2,"11 Dec, 2006",Purchase,CITIGROUP GLOBAL MARKETS MAURITIUS PVT LTD,Qty 8600000,Price 38.1,% Traded 0.13
3,"11 Dec, 2006",Sell,GOLDMAN SACHS AND COMPANY,Qty 8600000,Price 38.1,% Traded 0.13
